video_id,segment,start,end,opensmile,covarep,facet,embeddings,phonemes,words,openface
W8NXH0Djyww,4,25.63424036,27.79931973,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/W8NXH0Djyww_4.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/W8NXH0Djyww_4.mat,../datasets/MOSI/processed/Video/FACET/Full/W8NXH0Djyww.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/W8NXH0Djyww_4.csv,../datasets/MOSI/processed/Transcript/phonemes/W8NXH0Djyww_4.csv,../datasets/MOSI/processed/Transcript/words/W8NXH0Djyww_4.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/W8NXH0Djyww_4.txt
W8NXH0Djyww,5,27.79931973,31.06190476,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/W8NXH0Djyww_5.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/W8NXH0Djyww_5.mat,../datasets/MOSI/processed/Video/FACET/Full/W8NXH0Djyww.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/W8NXH0Djyww_5.csv,../datasets/MOSI/processed/Transcript/phonemes/W8NXH0Djyww_5.csv,../datasets/MOSI/processed/Transcript/words/W8NXH0Djyww_5.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/W8NXH0Djyww_5.txt
W8NXH0Djyww,6,39.72222222,41.05918367,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/W8NXH0Djyww_6.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/W8NXH0Djyww_6.mat,../datasets/MOSI/processed/Video/FACET/Full/W8NXH0Djyww.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/W8NXH0Djyww_6.csv,../datasets/MOSI/processed/Transcript/phonemes/W8NXH0Djyww_6.csv,../datasets/MOSI/processed/Transcript/words/W8NXH0Djyww_6.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/W8NXH0Djyww_6.txt
W8NXH0Djyww,7,41.05918367,42.20657596,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/W8NXH0Djyww_7.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/W8NXH0Djyww_7.mat,../datasets/MOSI/processed/Video/FACET/Full/W8NXH0Djyww.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/W8NXH0Djyww_7.csv,../datasets/MOSI/processed/Transcript/phonemes/W8NXH0Djyww_7.csv,../datasets/MOSI/processed/Transcript/words/W8NXH0Djyww_7.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/W8NXH0Djyww_7.txt
W8NXH0Djyww,8,57.03287982,63.05918367,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/W8NXH0Djyww_8.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/W8NXH0Djyww_8.mat,../datasets/MOSI/processed/Video/FACET/Full/W8NXH0Djyww.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/W8NXH0Djyww_8.csv,../datasets/MOSI/processed/Transcript/phonemes/W8NXH0Djyww_8.csv,../datasets/MOSI/processed/Transcript/words/W8NXH0Djyww_8.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/W8NXH0Djyww_8.txt
W8NXH0Djyww,9,65.06462585,67.73854875,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/W8NXH0Djyww_9.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/W8NXH0Djyww_9.mat,../datasets/MOSI/processed/Video/FACET/Full/W8NXH0Djyww.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/W8NXH0Djyww_9.csv,../datasets/MOSI/processed/Transcript/phonemes/W8NXH0Djyww_9.csv,../datasets/MOSI/processed/Transcript/words/W8NXH0Djyww_9.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/W8NXH0Djyww_9.txt
W8NXH0Djyww,10,67.73854875,69.27505669,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/W8NXH0Djyww_10.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/W8NXH0Djyww_10.mat,../datasets/MOSI/processed/Video/FACET/Full/W8NXH0Djyww.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/W8NXH0Djyww_10.csv,../datasets/MOSI/processed/Transcript/phonemes/W8NXH0Djyww_10.csv,../datasets/MOSI/processed/Transcript/words/W8NXH0Djyww_10.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/W8NXH0Djyww_10.txt
W8NXH0Djyww,11,69.27505669,76.32902494,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/W8NXH0Djyww_11.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/W8NXH0Djyww_11.mat,../datasets/MOSI/processed/Video/FACET/Full/W8NXH0Djyww.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/W8NXH0Djyww_11.csv,../datasets/MOSI/processed/Transcript/phonemes/W8NXH0Djyww_11.csv,../datasets/MOSI/processed/Transcript/words/W8NXH0Djyww_11.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/W8NXH0Djyww_11.txt
W8NXH0Djyww,12,76.32902494,79.25238095,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/W8NXH0Djyww_12.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/W8NXH0Djyww_12.mat,../datasets/MOSI/processed/Video/FACET/Full/W8NXH0Djyww.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/W8NXH0Djyww_12.csv,../datasets/MOSI/processed/Transcript/phonemes/W8NXH0Djyww_12.csv,../datasets/MOSI/processed/Transcript/words/W8NXH0Djyww_12.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/W8NXH0Djyww_12.txt
W8NXH0Djyww,13,86.57573696,90.07777778,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/W8NXH0Djyww_13.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/W8NXH0Djyww_13.mat,../datasets/MOSI/processed/Video/FACET/Full/W8NXH0Djyww.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/W8NXH0Djyww_13.csv,../datasets/MOSI/processed/Transcript/phonemes/W8NXH0Djyww_13.csv,../datasets/MOSI/processed/Transcript/words/W8NXH0Djyww_13.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/W8NXH0Djyww_13.txt
W8NXH0Djyww,14,102.0804989,104.3054422,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/W8NXH0Djyww_14.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/W8NXH0Djyww_14.mat,../datasets/MOSI/processed/Video/FACET/Full/W8NXH0Djyww.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/W8NXH0Djyww_14.csv,../datasets/MOSI/processed/Transcript/phonemes/W8NXH0Djyww_14.csv,../datasets/MOSI/processed/Transcript/words/W8NXH0Djyww_14.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/W8NXH0Djyww_14.txt
W8NXH0Djyww,15,104.3054422,106.8396825,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/W8NXH0Djyww_15.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/W8NXH0Djyww_15.mat,../datasets/MOSI/processed/Video/FACET/Full/W8NXH0Djyww.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/W8NXH0Djyww_15.csv,../datasets/MOSI/processed/Transcript/phonemes/W8NXH0Djyww_15.csv,../datasets/MOSI/processed/Transcript/words/W8NXH0Djyww_15.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/W8NXH0Djyww_15.txt
W8NXH0Djyww,16,106.8396825,113.4945578,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/W8NXH0Djyww_16.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/W8NXH0Djyww_16.mat,../datasets/MOSI/processed/Video/FACET/Full/W8NXH0Djyww.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/W8NXH0Djyww_16.csv,../datasets/MOSI/processed/Transcript/phonemes/W8NXH0Djyww_16.csv,../datasets/MOSI/processed/Transcript/words/W8NXH0Djyww_16.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/W8NXH0Djyww_16.txt
W8NXH0Djyww,17,113.4945578,117.3857143,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/W8NXH0Djyww_17.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/W8NXH0Djyww_17.mat,../datasets/MOSI/processed/Video/FACET/Full/W8NXH0Djyww.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/W8NXH0Djyww_17.csv,../datasets/MOSI/processed/Transcript/phonemes/W8NXH0Djyww_17.csv,../datasets/MOSI/processed/Transcript/words/W8NXH0Djyww_17.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/W8NXH0Djyww_17.txt
W8NXH0Djyww,18,117.3857143,126.8941043,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/W8NXH0Djyww_18.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/W8NXH0Djyww_18.mat,../datasets/MOSI/processed/Video/FACET/Full/W8NXH0Djyww.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/W8NXH0Djyww_18.csv,../datasets/MOSI/processed/Transcript/phonemes/W8NXH0Djyww_18.csv,../datasets/MOSI/processed/Transcript/words/W8NXH0Djyww_18.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/W8NXH0Djyww_18.txt
W8NXH0Djyww,19,126.8941043,129.8673469,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/W8NXH0Djyww_19.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/W8NXH0Djyww_19.mat,../datasets/MOSI/processed/Video/FACET/Full/W8NXH0Djyww.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/W8NXH0Djyww_19.csv,../datasets/MOSI/processed/Transcript/phonemes/W8NXH0Djyww_19.csv,../datasets/MOSI/processed/Transcript/words/W8NXH0Djyww_19.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/W8NXH0Djyww_19.txt
W8NXH0Djyww,20,131.224263,132.9403628,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/W8NXH0Djyww_20.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/W8NXH0Djyww_20.mat,../datasets/MOSI/processed/Video/FACET/Full/W8NXH0Djyww.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/W8NXH0Djyww_20.csv,../datasets/MOSI/processed/Transcript/phonemes/W8NXH0Djyww_20.csv,../datasets/MOSI/processed/Transcript/words/W8NXH0Djyww_20.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/W8NXH0Djyww_20.txt
W8NXH0Djyww,21,135.6142857,136.8514739,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/W8NXH0Djyww_21.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/W8NXH0Djyww_21.mat,../datasets/MOSI/processed/Video/FACET/Full/W8NXH0Djyww.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/W8NXH0Djyww_21.csv,../datasets/MOSI/processed/Transcript/phonemes/W8NXH0Djyww_21.csv,../datasets/MOSI/processed/Transcript/words/W8NXH0Djyww_21.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/W8NXH0Djyww_21.txt
W8NXH0Djyww,22,136.8514739,141.7303855,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/W8NXH0Djyww_22.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/W8NXH0Djyww_22.mat,../datasets/MOSI/processed/Video/FACET/Full/W8NXH0Djyww.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/W8NXH0Djyww_22.csv,../datasets/MOSI/processed/Transcript/phonemes/W8NXH0Djyww_22.csv,../datasets/MOSI/processed/Transcript/words/W8NXH0Djyww_22.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/W8NXH0Djyww_22.txt
W8NXH0Djyww,23,141.7303855,143.1272109,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/W8NXH0Djyww_23.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/W8NXH0Djyww_23.mat,../datasets/MOSI/processed/Video/FACET/Full/W8NXH0Djyww.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/W8NXH0Djyww_23.csv,../datasets/MOSI/processed/Transcript/phonemes/W8NXH0Djyww_23.csv,../datasets/MOSI/processed/Transcript/words/W8NXH0Djyww_23.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/W8NXH0Djyww_23.txt
W8NXH0Djyww,24,143.1272109,148.8142857,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/W8NXH0Djyww_24.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/W8NXH0Djyww_24.mat,../datasets/MOSI/processed/Video/FACET/Full/W8NXH0Djyww.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/W8NXH0Djyww_24.csv,../datasets/MOSI/processed/Transcript/phonemes/W8NXH0Djyww_24.csv,../datasets/MOSI/processed/Transcript/words/W8NXH0Djyww_24.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/W8NXH0Djyww_24.txt
W8NXH0Djyww,25,148.8142857,153.7231293,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/W8NXH0Djyww_25.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/W8NXH0Djyww_25.mat,../datasets/MOSI/processed/Video/FACET/Full/W8NXH0Djyww.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/W8NXH0Djyww_25.csv,../datasets/MOSI/processed/Transcript/phonemes/W8NXH0Djyww_25.csv,../datasets/MOSI/processed/Transcript/words/W8NXH0Djyww_25.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/W8NXH0Djyww_25.txt
W8NXH0Djyww,26,153.7231293,156.3371882,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/W8NXH0Djyww_26.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/W8NXH0Djyww_26.mat,../datasets/MOSI/processed/Video/FACET/Full/W8NXH0Djyww.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/W8NXH0Djyww_26.csv,../datasets/MOSI/processed/Transcript/phonemes/W8NXH0Djyww_26.csv,../datasets/MOSI/processed/Transcript/words/W8NXH0Djyww_26.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/W8NXH0Djyww_26.txt
W8NXH0Djyww,27,156.3371882,159.3702948,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/W8NXH0Djyww_27.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/W8NXH0Djyww_27.mat,../datasets/MOSI/processed/Video/FACET/Full/W8NXH0Djyww.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/W8NXH0Djyww_27.csv,../datasets/MOSI/processed/Transcript/phonemes/W8NXH0Djyww_27.csv,../datasets/MOSI/processed/Transcript/words/W8NXH0Djyww_27.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/W8NXH0Djyww_27.txt
W8NXH0Djyww,28,159.3702948,162.084127,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/W8NXH0Djyww_28.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/W8NXH0Djyww_28.mat,../datasets/MOSI/processed/Video/FACET/Full/W8NXH0Djyww.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/W8NXH0Djyww_28.csv,../datasets/MOSI/processed/Transcript/phonemes/W8NXH0Djyww_28.csv,../datasets/MOSI/processed/Transcript/words/W8NXH0Djyww_28.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/W8NXH0Djyww_28.txt
W8NXH0Djyww,29,162.084127,169.5172336,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/W8NXH0Djyww_29.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/W8NXH0Djyww_29.mat,../datasets/MOSI/processed/Video/FACET/Full/W8NXH0Djyww.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/W8NXH0Djyww_29.csv,../datasets/MOSI/processed/Transcript/phonemes/W8NXH0Djyww_29.csv,../datasets/MOSI/processed/Transcript/words/W8NXH0Djyww_29.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/W8NXH0Djyww_29.txt
W8NXH0Djyww,30,169.5172336,170.9340136,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/W8NXH0Djyww_30.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/W8NXH0Djyww_30.mat,../datasets/MOSI/processed/Video/FACET/Full/W8NXH0Djyww.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/W8NXH0Djyww_30.csv,../datasets/MOSI/processed/Transcript/phonemes/W8NXH0Djyww_30.csv,../datasets/MOSI/processed/Transcript/words/W8NXH0Djyww_30.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/W8NXH0Djyww_30.txt
W8NXH0Djyww,31,170.9340136,173.5380952,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/W8NXH0Djyww_31.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/W8NXH0Djyww_31.mat,../datasets/MOSI/processed/Video/FACET/Full/W8NXH0Djyww.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/W8NXH0Djyww_31.csv,../datasets/MOSI/processed/Transcript/phonemes/W8NXH0Djyww_31.csv,../datasets/MOSI/processed/Transcript/words/W8NXH0Djyww_31.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/W8NXH0Djyww_31.txt
W8NXH0Djyww,32,173.5380952,177.6487528,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/W8NXH0Djyww_32.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/W8NXH0Djyww_32.mat,../datasets/MOSI/processed/Video/FACET/Full/W8NXH0Djyww.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/W8NXH0Djyww_32.csv,../datasets/MOSI/processed/Transcript/phonemes/W8NXH0Djyww_32.csv,../datasets/MOSI/processed/Transcript/words/W8NXH0Djyww_32.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/W8NXH0Djyww_32.txt
WKA5OygbEKI,1,4.432426304,8.852380952,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/WKA5OygbEKI_1.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/WKA5OygbEKI_1.mat,../datasets/MOSI/processed/Video/FACET/Full/WKA5OygbEKI.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/WKA5OygbEKI_1.csv,../datasets/MOSI/processed/Transcript/phonemes/WKA5OygbEKI_1.csv,../datasets/MOSI/processed/Transcript/words/WKA5OygbEKI_1.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/WKA5OygbEKI_1.txt
WKA5OygbEKI,2,15.06825397,16.95396825,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/WKA5OygbEKI_2.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/WKA5OygbEKI_2.mat,../datasets/MOSI/processed/Video/FACET/Full/WKA5OygbEKI.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/WKA5OygbEKI_2.csv,../datasets/MOSI/processed/Transcript/phonemes/WKA5OygbEKI_2.csv,../datasets/MOSI/processed/Transcript/words/WKA5OygbEKI_2.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/WKA5OygbEKI_2.txt
WKA5OygbEKI,3,45.95804989,49.69954649,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/WKA5OygbEKI_3.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/WKA5OygbEKI_3.mat,../datasets/MOSI/processed/Video/FACET/Full/WKA5OygbEKI.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/WKA5OygbEKI_3.csv,../datasets/MOSI/processed/Transcript/phonemes/WKA5OygbEKI_3.csv,../datasets/MOSI/processed/Transcript/words/WKA5OygbEKI_3.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/WKA5OygbEKI_3.txt
WKA5OygbEKI,4,49.69954649,52.04421769,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/WKA5OygbEKI_4.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/WKA5OygbEKI_4.mat,../datasets/MOSI/processed/Video/FACET/Full/WKA5OygbEKI.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/WKA5OygbEKI_4.csv,../datasets/MOSI/processed/Transcript/phonemes/WKA5OygbEKI_4.csv,../datasets/MOSI/processed/Transcript/words/WKA5OygbEKI_4.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/WKA5OygbEKI_4.txt
WKA5OygbEKI,5,52.04421769,58.39977324,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/WKA5OygbEKI_5.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/WKA5OygbEKI_5.mat,../datasets/MOSI/processed/Video/FACET/Full/WKA5OygbEKI.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/WKA5OygbEKI_5.csv,../datasets/MOSI/processed/Transcript/phonemes/WKA5OygbEKI_5.csv,../datasets/MOSI/processed/Transcript/words/WKA5OygbEKI_5.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/WKA5OygbEKI_5.txt
WKA5OygbEKI,6,64.24648526,66.99024943,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/WKA5OygbEKI_6.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/WKA5OygbEKI_6.mat,../datasets/MOSI/processed/Video/FACET/Full/WKA5OygbEKI.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/WKA5OygbEKI_6.csv,../datasets/MOSI/processed/Transcript/phonemes/WKA5OygbEKI_6.csv,../datasets/MOSI/processed/Transcript/words/WKA5OygbEKI_6.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/WKA5OygbEKI_6.txt
WKA5OygbEKI,7,68.68639456,71.94897959,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/WKA5OygbEKI_7.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/WKA5OygbEKI_7.mat,../datasets/MOSI/processed/Video/FACET/Full/WKA5OygbEKI.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/WKA5OygbEKI_7.csv,../datasets/MOSI/processed/Transcript/phonemes/WKA5OygbEKI_7.csv,../datasets/MOSI/processed/Transcript/words/WKA5OygbEKI_7.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/WKA5OygbEKI_7.txt
WKA5OygbEKI,8,71.94897959,74.29365079,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/WKA5OygbEKI_8.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/WKA5OygbEKI_8.mat,../datasets/MOSI/processed/Video/FACET/Full/WKA5OygbEKI.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/WKA5OygbEKI_8.csv,../datasets/MOSI/processed/Transcript/phonemes/WKA5OygbEKI_8.csv,../datasets/MOSI/processed/Transcript/words/WKA5OygbEKI_8.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/WKA5OygbEKI_8.txt
WKA5OygbEKI,9,74.29365079,76.82789116,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/WKA5OygbEKI_9.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/WKA5OygbEKI_9.mat,../datasets/MOSI/processed/Video/FACET/Full/WKA5OygbEKI.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/WKA5OygbEKI_9.csv,../datasets/MOSI/processed/Transcript/phonemes/WKA5OygbEKI_9.csv,../datasets/MOSI/processed/Transcript/words/WKA5OygbEKI_9.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/WKA5OygbEKI_9.txt
WKA5OygbEKI,10,76.82789116,79.73129252,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/WKA5OygbEKI_10.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/WKA5OygbEKI_10.mat,../datasets/MOSI/processed/Video/FACET/Full/WKA5OygbEKI.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/WKA5OygbEKI_10.csv,../datasets/MOSI/processed/Transcript/phonemes/WKA5OygbEKI_10.csv,../datasets/MOSI/processed/Transcript/words/WKA5OygbEKI_10.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/WKA5OygbEKI_10.txt
WKA5OygbEKI,11,79.73129252,81.02834467,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/WKA5OygbEKI_11.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/WKA5OygbEKI_11.mat,../datasets/MOSI/processed/Video/FACET/Full/WKA5OygbEKI.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/WKA5OygbEKI_11.csv,../datasets/MOSI/processed/Transcript/phonemes/WKA5OygbEKI_11.csv,../datasets/MOSI/processed/Transcript/words/WKA5OygbEKI_11.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/WKA5OygbEKI_11.txt
WKA5OygbEKI,12,81.02834467,83.19342404,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/WKA5OygbEKI_12.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/WKA5OygbEKI_12.mat,../datasets/MOSI/processed/Video/FACET/Full/WKA5OygbEKI.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/WKA5OygbEKI_12.csv,../datasets/MOSI/processed/Transcript/phonemes/WKA5OygbEKI_12.csv,../datasets/MOSI/processed/Transcript/words/WKA5OygbEKI_12.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/WKA5OygbEKI_12.txt
WKA5OygbEKI,13,85.47823129,93.42018141,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/WKA5OygbEKI_13.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/WKA5OygbEKI_13.mat,../datasets/MOSI/processed/Video/FACET/Full/WKA5OygbEKI.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/WKA5OygbEKI_13.csv,../datasets/MOSI/processed/Transcript/phonemes/WKA5OygbEKI_13.csv,../datasets/MOSI/processed/Transcript/words/WKA5OygbEKI_13.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/WKA5OygbEKI_13.txt
WKA5OygbEKI,14,96.77256236,100.3145125,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/WKA5OygbEKI_14.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/WKA5OygbEKI_14.mat,../datasets/MOSI/processed/Video/FACET/Full/WKA5OygbEKI.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/WKA5OygbEKI_14.csv,../datasets/MOSI/processed/Transcript/phonemes/WKA5OygbEKI_14.csv,../datasets/MOSI/processed/Transcript/words/WKA5OygbEKI_14.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/WKA5OygbEKI_14.txt
